"","word","count","mean","sd","skew","kurt","corr"
"8676","laminate",7,6857.57142857143,1106.24166394492,0.205403073386786,-1.78563115189693,-0.254664500709195
"24237","leaky",8,12840.625,6890.52701566226,0.0967965877942452,-1.87863418718577,-0.254447969015459
"17977","stimulation",9,3676.55555555556,2404.84646657074,1.1775784246812,0.0938358218677275,-0.254196607273948
"26824","recruitment",6,16489.3333333333,7386.70883862811,0.210015438460069,-1.8893625407968,-0.254090677239031
"1985","arranged",10,3168.1,463.387155147351,-0.332717858045666,-0.837688770852701,-0.25395540524404
"417","200",10,721.4,287.745721080262,1.30669029947322,0.628705522927153,-0.253677448932496
"12333","progenitor",7,11398.8571428571,3661.96133370136,-0.240283626599573,-1.71951097289648,-0.253599994628074
"11724","placing",9,6315.33333333333,1893.58839244436,0.755039346555125,-0.63220161738113,-0.253564765813843
"44987","jun",6,11690.6666666667,4276.32836282092,0.321362645039774,-1.64593464367338,-0.253041213032858
"3082","cation",10,1683,553.288552404821,1.33598520182577,0.72763906952937,-0.253019875292355
"5325","drying",10,2415.4,362.942664587367,-1.3376067652031,1.1946569949227,-0.252052722027495
"3922","contacted",9,5456.44444444444,1204.3963333462,0.260240947309172,-1.50401461623535,-0.251792064064687
"18593","158",7,9431.85714285714,2319.12199108279,0.131757544303043,-1.65640689900198,-0.251722563860312
"8025","innovation",10,4797.7,1487.44770589684,0.98265960901499,0.110232980174536,-0.251706810465923
"3150","centres",9,6401.22222222222,2432.10000708121,0.782194205065485,-0.557740316459009,-0.251504928772936
"12421","protective",9,3105,470.338176209416,0.858262513081963,-0.129669547779183,-0.251253492129139
"15427","thermal",10,43.2,20.546965171961,0.525774473573494,-0.85793736157266,-0.251108678624863
"18863","238",7,11394.8571428571,2532.50899495418,0.276402839491684,-1.79476404730109,-0.251079035252113
"7266","helium",10,2638.9,1051.48259878876,0.944627740452391,-0.808648343431482,-0.250866670309758
"11770","plausible",9,8552.33333333333,4082.95331224838,1.6368611646543,1.43104781188704,-0.250546811534082
"7263","helical",10,3997.5,1192.88150198491,0.534268106361238,-1.24379300267698,-0.250392678634668
"1961","argonne",9,6159.33333333333,3179.70112589218,1.46514948862632,1.12475912983975,-0.250354935683243
"14955","super",10,3707.4,1527.23418854695,-0.0821943257743868,-1.89655348546257,-0.250236769948161
"212","125",9,4449.33333333333,808.911459926239,0.266390495366996,-0.721420021903569,-0.249736667687013
"11544","phosphine",9,8631.44444444445,4556.87316345076,0.58324930474226,-1.37106313250878,-0.249635159381064
"35475","manual",7,12243,2658.28227746164,-0.589450778821328,-1.50826596287135,-0.249482834746334
"8187","interlayer",10,2112.5,692.827098841326,1.29275056935798,0.563503912382979,-0.249291378648943
"24600","mei",6,16469.5,6051.57538992947,0.351085707011185,-1.78613258276685,-0.249018900429627
"15676","topic",10,3544.7,526.905652528673,-0.0249788455114338,-1.58905438370912,-0.248533059768113
"11426","peripheral",9,7193.55555555556,3913.93383027585,0.634075247326572,-1.15172317270636,-0.248413852146657
"15126","syringe",9,11387.5555555556,3948.21662624757,0.146205462966662,-1.8790713673403,-0.248363428862543
"3412","clogging",7,11409.5714285714,5340.43271833356,0.633541309047779,-0.736687556969055,-0.247801267037352
"11721","placed",10,1806.3,354.61028687216,0.862052259947284,-0.0245991603642497,-0.247565075858293
"9504","metallic",10,305.3,76.6507954586542,-0.301378058538307,-0.455695434347184,-0.247245130918224
"22297","enclosed",7,7972.14285714286,1870.81011227502,1.32330643091469,0.21274386650072,-0.247201668317648
"11002","others",10,2205.8,465.267617136155,1.61924588454464,1.61626900427792,-0.247068404782074
"24305","lights",8,10075.625,4500.51219108924,1.52386101678432,0.955561164069848,-0.246949147655687
"10256","nanoclusters",10,3020.8,812.722420838341,1.09793017546187,0.244745311891986,-0.246638600643055
"15451","thermoelectrics",9,4689.77777777778,2117.07627270357,1.15281554985708,-0.493121459577658,-0.246534114203196
"4975","diodes",10,1058.1,326.040709796253,1.1595389601942,0.582227538663351,-0.246093187383557
"8869","library",10,4982.7,3833.86489213054,1.02599974688628,0.00382239649158622,-0.246084725058425
"1434","adsorbents",9,6901.77777777778,2392.20279124585,0.851859186327558,-0.959021696149289,-0.245767147953533
"2223","avoids",9,7805.77777777778,2979.78198773743,0.948968278092903,-0.505714140769645,-0.245602801048652
"2630","blocks",10,1277,418.848951824455,1.02056798399997,0.0198020121527351,-0.245061961897061
"8761","layout",9,8290.44444444445,1699.0412819522,-0.354364172695779,-1.2704762027258,-0.244689875415886
"39187","upstream",6,16790.6666666667,5087.80470013017,0.157386042216252,-1.31479659744675,-0.244304818786152
"16280","used",10,10.1,2.07899548393502,0.815946752892949,-1.16216539673938,-0.243823015292628
"15931","trying",8,8723.75,2610.4392487527,0.859488485304609,-0.452523196331913,-0.243384202673427
"15166","talk",10,700.5,117.774030338705,-0.810751772393419,-0.458510391297111,-0.243123607280897
"12895","rectification",9,7306.11111111111,3505.14480601174,1.12027189972539,-0.0121512261491237,-0.242837423966057
"5272","downward",8,11697,6386.20734753533,0.559266717314234,-1.46688947698581,-0.242600993861618
"18452","124",8,7870.875,1406.23950789737,-0.353347607883541,-1.43060609015313,-0.242555727361524
"17770","photoexcitation",9,5945.33333333333,1976.9135034189,0.967383016499816,-0.283903602954337,-0.241748191993428
"20183","arpes",8,9199.25,2513.8037058268,-0.0134495836751722,-1.89796094535029,-0.241307082585207
"16945","zwitterionic",7,12003.2857142857,5229.3542212618,0.470980778993599,-1.24109910547366,-0.241279259136586
"29827","208",6,15330.1666666667,3442.0648696192,-0.100803077693345,-1.82412836396593,-0.240871789258405
"17608","medicine",9,2852.55555555556,508.432176182603,0.731453824706767,-1.1310659379505,-0.24086145906856
"20591","biomechanical",7,7477.85714285714,3076.24058598432,0.2585615154387,-1.45199902249254,-0.240686095455986
"7512","hundreds",10,2864.2,750.401936742348,0.983018127555911,-0.0489580772522036,-0.240668781688452
"33346","eyes",7,12762.1428571429,3885.2275535491,0.909554300215579,-0.629312271704567,-0.240635582995975
"14432","spent",10,5597,2807.0380989379,0.53082641300496,-0.75794807559173,-0.24062687179004
"12615","quantitatively",10,2028.5,373.471179908467,1.35096478542474,1.05627449456133,-0.24055233212824
"13135","replacing",10,3533.5,614.063017033992,0.294771828295734,-1.76057842440872,-0.240544806305708
"29001","ymno3",6,14423.8333333333,5717.11771495626,-0.240328248531307,-1.79722181536531,-0.240478742819871
"4724","detach",7,11771.2857142857,1883.00112535687,0.669540195100505,-0.978816595582259,-0.240269508636639
"25729","opals",7,12252.7142857143,8019.42823635795,0.580754272953254,-1.56089312993618,-0.239842449382189
"1660","altering",9,3453.88888888889,560.557857059475,0.369840561615681,-1.24145648203558,-0.239562712082302
"46940","pc71bm",6,12211.5,7432.1205789465,0.702004452576188,-1.26188649043337,-0.239215068507654
"14551","stabilities",9,5397.88888888889,1089.52563582098,0.113273990634669,-0.327545253237279,-0.238534062713422
"8839","less",10,427.3,109.814034723355,1.30007374500364,1.3524302225526,-0.238472976723545
"31011","adults",6,17836,2796.17631775967,0.123505625046184,-1.77389898777034,-0.238447835825149
"7720","impede",9,13268.8888888889,5327.54142274944,0.683684933010149,-0.952329380702448,-0.238390919733509
"10203","multivariate",8,15156.5,5047.48777681956,0.257765135904684,-1.1581868257387,-0.238358452196453
"6581","focuses",9,2588.55555555556,453.176045017582,0.723609185966007,-1.30039858958012,-0.238209492888892
"6098","exploit",10,3547.4,1731.23752783313,1.87025682734433,2.1620051406977,-0.238034708291518
"16492","vitro",10,1865.2,1246.23698477546,1.02922655147688,-0.485470376820342,-0.23775674099535
"1102","900",10,2933.1,549.828751117614,-0.869360234617991,-0.331592892121289,-0.237677855831238
"278","15nm",9,8531.33333333333,3486.65269276996,0.844704478105486,0.0994097832064722,-0.23725298665256
"17622","mice",8,4393.875,1111.82301231549,0.191195602915241,-1.699609816047,-0.237083792659237
"11834","polarizability",9,7673.44444444444,1799.29243809276,-1.11145220863249,0.0915497256528592,-0.23705474374021
"38323","ssrm",6,8909.33333333333,4906.6582382174,1.09480042759735,-0.533247609305444,-0.236718684653749
"12459","pseudocapacitance",6,12111.5,4171.90415757601,-0.0572984573896883,-2.16351564270645,-0.236583345841612
"32514","curr",7,14856.4285714286,4316.59533495025,0.479808816037021,-1.5421287257612,-0.236213139622747
"27463","sinw",8,4844.375,1691.76112274416,0.597640826190953,-1.42110329700015,-0.236058332634104
"26272","pioneering",7,11206,5123.42753112276,1.4099761818632,0.400525941453702,-0.235766479442292
"2134","attachment",10,1768,410.704273169881,0.326873727488054,-1.52480668805871,-0.235422928036624
"21480","crosslinkers",7,10834.8571428571,3802.43884143547,0.201100670416947,-2.15510201680465,-0.235097554931878
"5787","envisioned",9,6199.22222222222,803.774031954532,0.585575661550654,-0.237473384077348,-0.234733403684878
"3123","ce3",9,9907.55555555555,4039.69850703958,-0.561752856251839,-0.644511550398291,-0.234558703648034
"10419","neighboring",9,3275.88888888889,566.125525931406,-0.311391724906137,-1.3244671070867,-0.234495753580775
"9852","mismatch",10,1591.9,474.616441631205,1.48871803413722,1.67325686693508,-0.234455508747612
"13533","ruthenium",9,4646.22222222222,816.3661521918,-0.0283193643597275,-1.73827891608942,-0.234448132793757
"3808","conference",9,4023.22222222222,802.821552055277,0.24245200088975,-1.94776934799703,-0.234241060941145
"4248","crystallinity",10,1347.5,252.169365484567,0.262611375555872,-1.41512351466177,-0.23423506646523
"23792","internalized",7,10202.2857142857,4564.46363093138,0.288714647419364,-1.80487673297386,-0.23422587834044
"16131","undoped",10,2058.3,519.516880273287,0.861749010146312,-0.474690828168809,-0.233728468354821
"12547","pvdf",9,3351.77777777778,1314.4027900322,0.484669908138062,-1.53313182804569,-0.233449537611643
"5945","ever",10,3682.9,810.546653671322,0.72756239959316,0.0583410462102512,-0.233349136226001
"37100","polym",6,7359.83333333333,2382.03798598315,0.403836132011248,-1.67380903807913,-0.233256519440375
"3132","celsius",9,5849.55555555556,1826.25005893984,0.0525388621563999,-1.7993967984387,-0.23318956577145
"25210","nanoelectronics",8,3983.375,783.477948910224,0.921837330384412,-0.34996016631167,-0.232956328488113
"11462","persist",9,13545.8888888889,4764.70577382393,0.286005507196565,-1.12620302834391,-0.23291204511829
"3805","conductors",9,2063.44444444444,767.145538850209,0.964276877165943,-0.273480533696093,-0.232872853186791
"10526","nitrogen",10,884.8,334.472652926298,0.692689155822184,-0.375947864449675,-0.232751007419576
"10112","movement",10,3034.8,876.012404782794,1.03935704185519,-0.481911832159553,-0.232734548190603
"12370","promoters",9,13290.7777777778,4358.84823599589,-0.41030941626727,-1.20399756057822,-0.232484924455726
"10703","number",10,223.6,22.2520910378228,0.409269478583243,-1.25483663376,-0.232374914337821
"12535","pursued",10,5978.1,1403.75523744942,0.669235350042344,-0.813253069249695,-0.231644604701119
"38183","snapshots",6,17508,8017.18162448625,0.0580800565717036,-1.88183953267405,-0.231420911592867
"16105","underneath",9,5233.66666666667,1035.4194802108,0.508357965787865,-1.1863262738998,-0.231371152080733
"9837","mirrors",9,6929.88888888889,2207.8989132456,0.58363570748107,-1.56873566125434,-0.231325289981303
"26962","retinal",7,10336.1428571429,3222.9430871266,0.0535563486160438,-1.67761255083565,-0.231257463093117
"13704","scott",8,16383,5854.47791987345,0.373017119084511,-1.25772103337099,-0.231208888753714
"34432","immobilisation",6,12415.8333333333,6084.96966029139,0.287444824915483,-1.83346971849163,-0.231033130122147
"6434","finger",9,8510.22222222222,3200.04440507385,0.0617858508584013,-1.72572505426428,-0.230677969907936
"15680","topographical",9,7998,6364.29277296386,1.84534433452657,1.99094827813545,-0.230466308687026
"13887","settings",9,12029.1111111111,8426.29763663207,0.802610302024525,-1.2622051088989,-0.230169445363828
"10347","naturally",10,2856.7,478.077876036484,0.457718798866339,-0.922768962026861,-0.229967293578044
"12217","presents",10,1682.4,250.92105885672,0.512780451298198,-1.06500313407229,-0.229850485849171
"6651","found",10,82.4,32.8572670805105,1.36873596926762,1.23705101624646,-0.229749973900541
"12255","previously",10,716.1,111.964726588332,0.159645334084079,-1.80966574916593,-0.229381681122684
"26906","repellent",7,15451.7142857143,5156.43616316171,0.130183981238985,-1.7401925510194,-0.229371483915374
"19104","353",8,8753.75,2717.56023720858,0.136667461840681,-1.66911735676363,-0.229159080996168
"3895","constituted",8,8142.875,2570.42105708662,0.373933720112456,-1.42862917895901,-0.229004306923792
"8269","intragrain",8,12409.875,3188.10599561647,-0.331222734159246,-1.32764149265453,-0.228736294053732
"38652","tcos",7,5670.42857142857,2337.70905354957,-0.182201164670218,-1.77553473954472,-0.228579557454922
"13252","responsivity",8,10278,4322.94598624595,0.37865795189005,-1.17828638545815,-0.228397200823422
"14171","skin",9,3305.66666666667,1597.73370747443,0.906806029977918,-0.169497829641371,-0.22824287825457
"5291","drastic",10,4230.3,1053.76352502194,0.450691310949642,-0.783822022988006,-0.227820081583687
"8319","invited",8,11851.875,3368.61779358919,0.572926899545215,-1.00961861061581,-0.227814014927591
"25230","nanohole",6,9186.83333333333,5110.30016404777,0.622492104142539,-1.28335532540221,-0.227221600336041
"28978","yao",7,11987.7142857143,6786.12490587192,1.5776456102125,0.709651417179397,-0.227114422515175
"4507","defective",10,5064.8,1298.89335803812,0.0950514392360894,-1.7353563124185,-0.226673242565262
"30745","810",6,10044.8333333333,4146.60523400367,0.335654618806363,-1.75282832485109,-0.226122257477191
"11593","photoelectric",8,9162,1854.39824664036,1.14152874099565,0.389683489535882,-0.225966125513997
"16512","volatility",9,6870.11111111111,1071.52454993393,-0.358732651026116,-1.4576291426047,-0.225885227637176
"16484","visualized",9,7127.44444444444,3980.70427534849,1.34940830871122,0.48044735324192,-0.225423920603252
"25779","osg",8,9302.625,5779.81714830644,1.11238764260949,0.111363640670565,-0.225335766675226
"20754","breast",8,5266.625,2953.09745074074,0.891282513858454,-0.599785730871849,-0.225268756079824
"27365","shi",8,6108.5,1606.18340884755,0.283306793330092,-1.58677912098601,-0.22523349733447
"15276","temporal",9,2490.66666666667,386.214642394615,0.00342617421510745,-0.914547252083075,-0.224646269016084
"3860","consequently",10,1580.9,145.633062485443,-0.41410905786475,-0.899039860216744,-0.224512482077248
"7938","infancy",9,13671.2222222222,3610.65259952331,0.996962477513264,-0.0589338863618241,-0.224511711135551
"4492","decreases",10,1079.8,311.176905741198,1.15049778064999,0.459738010930318,-0.22449910924528
"12321","professional",9,8554.77777777778,3316.79837259434,0.449449046822606,-0.565029690838949,-0.22446437434755
"13308","reusable",8,11825.125,4816.23888341752,-0.0153598568620825,-2.02553015306032,-0.22440746462775
"25351","nanowire",8,338.5,83.9472623564512,-0.294516448665719,-0.610958668142775,-0.224399724504441
"8003","initiates",7,8257.42857142857,2081.4619747622,1.03092784615314,-0.298717042079365,-0.224364840367472
"38769","thermoreflectance",7,7205,2834.79817035828,-0.583715937458522,-1.13677932529708,-0.224232065907006
"7015","govern",9,4763.22222222222,1019.85327103679,0.874531998537163,-0.080506949504211,-0.224223014765634
"2845","burst",8,7338.125,3096.98223794436,1.35686699043007,0.624263455757451,-0.224116130458641
"119","1050",9,8074.11111111111,2136.54437377535,0.107686583073085,-1.51256358192531,-0.224058806929784
"23620","immense",8,9258.375,5267.54176707287,1.48597457703312,0.746152418350801,-0.223977037301025
